dt,AverageTemperature
1743-11-01,4.92
1744-04-01,12.224
1744-05-01,14.523
1744-06-01,17.735
1744-07-01,19.978
1744-09-01,15.474
1744-10-01,9.343
1744-11-01,4.523
1744-12-01,-0.69
1745-01-01,-3.947
1745-02-01,-1.5719999999999998
1745-03-01,2.9850000000000003
1745-04-01,9.675
1750-01-01,-1.142
1750-02-01,1.834
1750-03-01,6.615
1750-04-01,10.675999999999998
1750-05-01,15.462
1750-06-01,18.919
1750-07-01,22.09
1750-08-01,20.379
1750-09-01,15.227
1750-10-01,7.33
1750-12-01,-1.318
1751-01-01,-2.526
1751-02-01,-2.9
1751-03-01,6.166
1751-04-01,9.432
1751-06-01,19.824
1751-07-01,21.387
1751-08-01,20.858
1751-09-01,14.895
1752-01-01,-3.487
1752-03-01,5.784
1752-04-01,10.243
1752-10-01,9.54
1752-11-01,5.506
1752-12-01,0.8580000000000001
1753-01-01,-3.864
1753-02-01,-1.656
1753-03-01,5.869
1753-04-01,10.871
1753-05-01,16.096
1753-06-01,20.494
1753-07-01,21.536
1753-08-01,19.656
1753-09-01,16.279
1753-10-01,10.447
1753-11-01,3.14
1753-12-01,-3.006
1754-01-01,-3.59
1754-02-01,-3.448
1754-03-01,2.208
1754-04-01,11.364
1754-05-01,16.525
1754-06-01,20.039
1754-07-01,20.306
1754-08-01,19.873
1754-09-01,15.352
1754-10-01,11.058
1754-11-01,4.878
1754-12-01,0.038
1755-01-01,-6.872999999999998
1755-02-01,-4.944000000000001
1755-03-01,3.904
1755-04-01,13.011
1755-05-01,16.547
1755-06-01,21.762
1755-07-01,21.171
1755-08-01,19.152
1755-09-01,15.268
1755-10-01,9.459
1755-11-01,4.073
1755-12-01,-0.299
1756-01-01,-0.1859999999999999
1756-02-01,2.397
1756-03-01,5.191
1756-04-01,10.685
1756-05-01,16.349
1756-06-01,21.556
1756-07-01,21.466
1756-08-01,19.349
1756-09-01,16.965
1756-10-01,9.331
1756-11-01,2.1
1756-12-01,-2.325
1757-01-01,-4.531000000000001
1757-02-01,0.939
1757-03-01,4.938
1757-04-01,11.225
1757-05-01,16.483
1757-06-01,22.189
1757-07-01,24.529
1757-08-01,20.992
1757-09-01,15.578
1757-10-01,6.27
1757-11-01,3.499
1757-12-01,-3.02
1758-01-01,-6.609
1758-02-01,-1.44
1758-03-01,4.212
1758-04-01,9.295
1758-05-01,15.720999999999998
1758-06-01,19.944000000000003
1758-07-01,19.72
1758-08-01,19.283
1758-09-01,13.800999999999998
1758-10-01,6.84
1758-11-01,4.169
1758-12-01,-0.396
1759-01-01,0.1739999999999999
1759-02-01,1.228
1759-03-01,4.94
1759-04-01,9.466
1759-05-01,14.63
1759-06-01,20.029
1759-07-01,21.678
1759-08-01,20.89
1759-09-01,16.344
1759-10-01,10.24
1759-11-01,1.229
1759-12-01,-4.143
1760-01-01,-4.376
1760-02-01,-1.5
1760-03-01,2.478
1760-04-01,10.582
1760-05-01,15.71
1760-06-01,19.243
1760-07-01,20.708
1760-08-01,20.3
1760-09-01,16.732
1760-10-01,9.678
1760-11-01,3.733
1760-12-01,0.647
1761-01-01,-3.4610000000000003
1761-02-01,0.875
1761-03-01,6.617000000000001
1761-04-01,9.379
1761-05-01,17.572
1761-06-01,21.66
1761-07-01,22.679
1761-08-01,21.428
1761-09-01,17.504
1761-10-01,8.419
1761-11-01,3.079
1761-12-01,-4.2330000000000005
1762-01-01,0.2410000000000001
1762-02-01,0.6759999999999999
1762-03-01,2.25
1762-04-01,12.15
1762-05-01,16.155
1762-06-01,20.326
1762-07-01,21.809
1762-08-01,19.065
1762-09-01,15.284
1762-10-01,7.771
1762-11-01,4.053999999999999
1762-12-01,-3.116
1763-01-01,-5.207000000000001
1763-02-01,1.249
1763-03-01,2.5980000000000003
1763-04-01,9.672
1763-05-01,14.852
1763-06-01,18.5
1763-07-01,22.105
1763-08-01,21.032
1763-09-01,14.591
1763-10-01,7.284
1763-11-01,2.846
1763-12-01,1.132
1764-01-01,-0.7869999999999999
1764-02-01,3.187
1764-03-01,4.0120000000000005
1764-04-01,9.535
1764-05-01,17.033
1764-06-01,18.654
1764-07-01,21.16200000000001
1764-08-01,18.884
1764-09-01,14.704
1764-10-01,9.236
1764-11-01,3.697
1764-12-01,0.899
1765-01-01,0.649
1765-02-01,-1.521
1765-03-01,6.237
1765-04-01,11.144
1765-05-01,14.491
1765-06-01,18.78
1765-07-01,18.934
1765-08-01,20.193
1765-09-01,15.359000000000002
1765-10-01,9.982
1765-11-01,4.56
1765-12-01,-1.241
1766-01-01,-5.516
1766-02-01,-1.088
1766-03-01,5.212999999999999
1766-04-01,11.4
1766-05-01,16.707
1766-06-01,19.933
1766-07-01,19.902
1766-08-01,20.016
1766-09-01,16.378
1766-10-01,9.12
1766-11-01,5.728
1766-12-01,-1.52
1767-01-01,-8.552999999999999
1767-02-01,0.657
1767-03-01,5.0280000000000005
1767-04-01,8.05
1767-05-01,14.484000000000002
1767-06-01,18.936
1767-07-01,20.96
1767-08-01,20.452
1767-09-01,15.984000000000002
1767-10-01,10.145
1767-11-01,6.566
1767-12-01,-2.855
1768-01-01,-7.271000000000001
1768-02-01,-3.222
1768-03-01,2.35
1768-04-01,9.851
1768-05-01,14.488
1768-06-01,18.351
1768-07-01,21.033
1768-08-01,19.861
1768-09-01,14.826
1768-10-01,8.637
1768-11-01,3.805
1768-12-01,-0.941
1769-01-01,-0.4749999999999999
1769-02-01,-0.7569999999999999
1769-03-01,4.105
1769-04-01,10.807
1769-05-01,15.514
1769-06-01,19.952
1769-07-01,20.839
1769-08-01,19.566
1769-09-01,16.146
1769-10-01,5.699
1769-11-01,3.527
1769-12-01,-1.41
1770-01-01,-3.0010000000000003
1770-02-01,-0.1579999999999999
1770-03-01,1.281
1770-04-01,10.137
1770-05-01,15.213
1770-06-01,18.401
1770-07-01,19.419
1770-08-01,19.258
1770-09-01,16.442
1770-10-01,10.488
1770-11-01,4.718999999999999
1770-12-01,1.6769999999999998
1771-01-01,-0.979
1771-02-01,-3.938
1771-03-01,1.144
1771-04-01,6.966
1771-05-01,16.887
1771-06-01,19.147
1771-07-01,20.31600000000001
1771-08-01,19.727
1771-09-01,16.227999999999998
1771-10-01,10.362
1771-11-01,1.395
1771-12-01,0.065
1772-01-01,-0.8059999999999998
1772-02-01,0.979
1772-03-01,5.051
1772-04-01,10.7
1772-05-01,13.933
1772-06-01,20.05
1772-07-01,21.761000000000006
1772-08-01,20.557
1772-09-01,16.634
1772-10-01,10.849
1772-11-01,6.996
1772-12-01,1.442
1773-01-01,-1.849
1773-02-01,-1.257
1773-03-01,3.4
1773-04-01,10.67
1773-05-01,17.883
1773-06-01,18.4
1773-07-01,20.07
1773-08-01,19.548
1773-09-01,17.145
1773-10-01,11.403
1773-11-01,3.668
1773-12-01,2.617
1774-01-01,-3.0810000000000004
1774-02-01,0.672
1774-03-01,5.587000000000001
1774-04-01,12.707
1774-05-01,17.586
1774-06-01,20.856
1774-07-01,21.972
1774-08-01,20.973000000000003
1774-09-01,15.357
1774-10-01,9.335
1774-11-01,-0.3310000000000004
1774-12-01,-2.992
1775-01-01,-2.371
1775-02-01,2.823
1775-03-01,6.496
1775-04-01,8.701
1775-05-01,14.262
1775-06-01,20.499
1775-07-01,21.579
1775-08-01,22.54
1775-09-01,17.342000000000002
1775-10-01,11.52
1775-11-01,5.195
1775-12-01,-1.211
1776-01-01,-6.757000000000001
1776-02-01,1.874
1776-03-01,5.476
1776-04-01,9.634
1776-05-01,14.214
1776-06-01,19.326
1776-07-01,20.906
1776-08-01,20.877
1776-09-01,15.253
1776-10-01,8.504999999999999
1776-11-01,3.238
1776-12-01,-1.469
1777-01-01,-2.837
1777-02-01,-0.578
1777-03-01,5.099
1777-04-01,8.117
1777-05-01,16.149
1777-06-01,18.914
1777-07-01,19.41200000000001
1777-08-01,20.327
1777-09-01,14.861
1777-10-01,8.804
1777-11-01,5.02
1777-12-01,-0.6759999999999999
1778-01-01,-0.1799999999999999
1778-02-01,-0.583
1778-03-01,5.041
1778-04-01,13.102
1778-05-01,16.727999999999998
1778-06-01,18.676
1778-07-01,22.604
1778-08-01,20.782
1778-09-01,15.278
1778-10-01,8.945
1778-11-01,4.44
1778-12-01,2.7060000000000004
1779-01-01,-4.442
1779-02-01,3.097
1779-03-01,6.44
1779-04-01,13.064
1779-05-01,18.187
1779-06-01,17.557000000000002
1779-07-01,19.338
1779-08-01,20.131
1779-09-01,16.805999999999997
1779-10-01,11.065
1779-11-01,5.121
1779-12-01,2.8190000000000004
1780-01-01,-3.527
1780-02-01,-2.801
1780-03-01,6.757000000000001
1780-04-01,9.985
1780-05-01,16.88
1780-06-01,18.879
1780-07-01,20.529
1780-08-01,19.471
1780-09-01,14.244000000000002
1780-10-01,11.155
1780-11-01,4.922
1780-12-01,-2.523
1781-01-01,-2.924
1781-02-01,-0.475
1781-03-01,4.73
1781-04-01,11.324000000000002
1781-05-01,16.621
1781-06-01,20.566
1781-07-01,21.844
1781-08-01,23.461
1781-09-01,18.219
1781-10-01,8.17
1781-11-01,5.742000000000001
1781-12-01,-1.408
1782-01-01,-1.465
1782-02-01,-4.52
1782-03-01,3.4560000000000004
1782-04-01,9.719
1782-05-01,15.771
1782-06-01,19.444000000000003
1782-07-01,22.542
1782-08-01,21.141
1782-09-01,15.797
1782-10-01,8.850999999999997
1782-11-01,1.884
1782-12-01,-1.064
1783-01-01,-1.186
1783-02-01,3.384
1783-03-01,3.52
1783-04-01,9.939
1783-05-01,17.903
1783-06-01,20.895
1783-07-01,21.028
1783-08-01,21.422
1783-09-01,17.061
1783-10-01,10.547
1783-11-01,2.721
1783-12-01,-4.702999999999999
1784-01-01,-5.727
1784-02-01,-2.704
1784-03-01,3.321
1784-04-01,8.565
1784-05-01,17.191
1784-06-01,19.653
1784-07-01,20.956
1784-08-01,21.801
1784-09-01,16.921
1784-10-01,7.144
1784-11-01,3.962
1784-12-01,-0.474
1785-01-01,-4.432
1785-02-01,-3.032
1785-03-01,-2.47
1785-04-01,7.586
1785-05-01,15.459
1785-06-01,18.357
1785-07-01,20.235
1785-08-01,20.401
1785-09-01,16.904
1785-10-01,9.042
1785-11-01,4.727
1785-12-01,-1.101
1786-01-01,-3.0580000000000003
1786-02-01,-1.602
1786-03-01,5.018
1786-04-01,11.412
1786-05-01,14.442
1786-06-01,19.118
1786-07-01,19.94400000000001
1786-08-01,18.898
1786-09-01,15.018
1786-10-01,7.001
1786-11-01,1.5419999999999998
1786-12-01,-1.957
1787-01-01,-3.383
1787-02-01,0.757
1787-03-01,5.28
1787-04-01,8.479
1787-05-01,14.352
1787-06-01,20.152
1787-07-01,20.989
1787-08-01,21.061
1787-09-01,14.687
1787-10-01,10.87
1787-11-01,4.912
1787-12-01,1.6669999999999998
1788-01-01,-0.8539999999999999
1788-02-01,-0.7349999999999999
1788-03-01,5.562
1788-04-01,9.8
1788-05-01,15.838
1788-06-01,20.945
1788-07-01,23.799
1788-08-01,18.555
1788-09-01,17.337
1788-10-01,9.329
1788-11-01,2.362
1788-12-01,-7.996999999999999
1789-01-01,-4.338
1789-02-01,0.55
1789-03-01,1.106
1789-04-01,10.913
1789-05-01,19.054
1789-06-01,18.72
1789-07-01,22.025
1789-08-01,20.142
1789-09-01,17.09
1789-10-01,11.086
1789-11-01,5.117
1789-12-01,-0.645
1790-01-01,-2.075
1790-02-01,1.989
1790-03-01,4.398
1790-04-01,8.464
1790-05-01,16.637999999999998
1790-06-01,20.909
1790-07-01,20.053
1790-08-01,20.632
1790-09-01,15.159
1790-10-01,9.398
1790-11-01,3.694
1790-12-01,1.923
1791-01-01,1.987
1791-02-01,0.633
1791-03-01,5.843999999999999
1791-04-01,12.213
1791-05-01,15.425999999999998
1791-06-01,18.878
1791-07-01,21.326
1791-08-01,22.281
1791-09-01,15.153
1791-10-01,9.71
1791-11-01,3.907
1791-12-01,1.072
1792-01-01,-1.894
1792-02-01,-1.599
1792-03-01,4.245
1792-04-01,10.747
1792-05-01,15.167
1792-06-01,20.164
1792-07-01,21.967
1792-08-01,20.356
1792-09-01,16.269000000000002
1792-10-01,8.734
1792-11-01,3.273
1792-12-01,-0.236
1793-01-01,-4.343
1793-02-01,1.388
1793-03-01,3.005
1793-04-01,7.867999999999999
1793-05-01,14.745
1793-06-01,18.276
1793-07-01,22.418000000000003
1793-08-01,21.06
1793-09-01,15.894
1793-10-01,11.069
1793-11-01,4.851
1793-12-01,1.0
1794-01-01,-0.2949999999999999
1794-02-01,2.476
1794-03-01,6.263
1794-04-01,13.604
1794-05-01,17.673
1794-06-01,20.598000000000003
1794-07-01,23.419
1794-08-01,19.617
1794-09-01,14.441
1794-10-01,9.676
1794-11-01,4.269
1794-12-01,-2.161
1795-01-01,-8.422
1795-02-01,-0.948
1795-03-01,4.564
1795-04-01,12.470999999999998
1795-05-01,16.075
1795-06-01,20.493
1795-07-01,19.414
1795-08-01,20.609
1795-09-01,15.677
1795-10-01,12.616
1795-11-01,2.61
1795-12-01,1.546
1796-01-01,2.8710000000000004
1796-02-01,0.679
1796-03-01,0.4340000000000001
1796-04-01,8.100999999999999
1796-05-01,16.410999999999998
1796-06-01,19.535
1796-07-01,21.31
1796-08-01,21.297
1796-09-01,17.777
1796-10-01,10.242
1796-11-01,3.34
1796-12-01,-2.553
1797-01-01,-1.063
1797-02-01,1.575
1797-03-01,3.006
1797-04-01,12.218
1797-05-01,18.978
1797-06-01,20.433
1797-07-01,22.99
1797-08-01,22.379
1797-09-01,18.395
1797-10-01,11.48
1797-11-01,4.497
1797-12-01,0.53
1798-01-01,-1.0399999999999998
1798-02-01,2.476
1798-03-01,5.629
1798-04-01,11.058
1798-05-01,16.736
1798-06-01,20.158
1798-07-01,21.718000000000004
1798-08-01,21.565
1798-09-01,18.07
1798-10-01,9.468
1798-11-01,2.969
1798-12-01,-5.497999999999999
1799-01-01,-7.898
1799-02-01,-3.711
1799-03-01,2.487
1799-04-01,9.735
1799-05-01,15.399
1799-06-01,18.008
1799-07-01,20.447000000000006
1799-08-01,21.002
1799-09-01,15.612
1799-10-01,10.874
1799-11-01,4.397
1799-12-01,-4.704
1800-01-01,-2.441
1800-02-01,-0.742
1800-03-01,-0.6840000000000002
1800-04-01,15.499
1800-05-01,17.73
1800-06-01,17.576999999999998
1800-07-01,19.22
1800-08-01,21.163
1800-09-01,16.060000000000002
1800-10-01,10.034
1800-11-01,5.962000000000001
1800-12-01,-0.247
1801-01-01,-0.6989999999999998
1801-02-01,-1.415
1801-03-01,7.011
1801-04-01,10.802
1801-05-01,18.704
1801-06-01,18.103
1801-07-01,21.041
1801-08-01,18.779
1801-09-01,17.662
1801-10-01,12.077
1801-11-01,6.263999999999999
1801-12-01,0.7150000000000001
1802-01-01,-2.494
1802-02-01,0.205
1802-03-01,5.531000000000001
1802-04-01,10.798
1802-05-01,14.584
1802-06-01,19.902
1802-07-01,22.107
1802-08-01,22.384
1802-09-01,16.346
1802-10-01,13.162
1802-11-01,5.598
1802-12-01,0.969
1803-01-01,-6.871
1803-02-01,-3.752
1803-03-01,3.417
1803-04-01,13.093
1803-05-01,14.807
1803-06-01,18.215
1803-07-01,21.558000000000003
1803-08-01,21.15
1803-09-01,14.281
1803-10-01,9.326
1803-11-01,5.059
1803-12-01,-0.925
1804-01-01,1.4090000000000005
1804-02-01,-1.681
1804-03-01,1.181
1804-04-01,10.349
1804-05-01,15.933
1804-06-01,18.966
1804-07-01,21.713
1804-08-01,19.977
1804-09-01,17.469
1804-10-01,10.214
1804-11-01,1.017
1804-12-01,-3.735
1805-01-01,-3.793
1805-02-01,-1.325
1805-03-01,2.777
1805-04-01,7.598
1805-05-01,13.898
1805-06-01,17.939
1805-07-01,19.983
1805-08-01,18.841
1805-09-01,16.625999999999998
1805-10-01,6.098999999999998
1805-11-01,0.8590000000000001
1805-12-01,-0.1049999999999999
1806-01-01,1.666
1806-02-01,1.374
1806-03-01,4.783
1806-04-01,8.615
1806-05-01,17.483
1806-06-01,18.231
1806-07-01,20.526
1806-08-01,19.619
1806-09-01,17.278000000000002
1806-10-01,8.997
1806-11-01,5.324
1806-12-01,3.079
1807-01-01,-1.525
1807-02-01,1.1760000000000002
1807-03-01,2.35
1807-04-01,8.631
1807-05-01,16.39
1807-06-01,18.465
1807-07-01,21.874
1807-08-01,23.869
1807-09-01,16.303
1807-10-01,11.342
1807-11-01,6.625
1807-12-01,0.348
1808-01-01,-1.354
1808-02-01,-2.105
1808-03-01,-2.092
1808-04-01,8.439
1808-05-01,16.674
1808-06-01,19.125
1808-07-01,21.801
1808-08-01,21.914
1808-09-01,17.442
1808-10-01,9.156
1808-11-01,3.319
1808-12-01,-5.167999999999999
1809-01-01,-4.245
1809-02-01,0.97
1809-03-01,1.6780000000000002
1809-04-01,7.638999999999999
1809-05-01,16.54
1809-06-01,19.279
1809-07-01,20.59800000000001
1809-08-01,20.803
1809-09-01,16.058
1809-10-01,8.665
1809-11-01,2.9130000000000003
1809-12-01,1.5519999999999998
1810-01-01,-2.314
1810-02-01,-0.639
1810-03-01,4.6530000000000005
1810-04-01,8.641
1810-05-01,15.799
1810-06-01,16.65
1810-07-01,20.619
1810-08-01,20.155
1810-09-01,17.465
1810-10-01,9.165
1810-11-01,4.256
1810-12-01,1.136
1811-01-01,-5.702999999999999
1811-02-01,-1.517
1811-03-01,5.624
1811-04-01,10.036
1811-05-01,18.899
1811-06-01,22.603
1811-07-01,23.21
1811-08-01,21.527
1811-09-01,15.71
1811-10-01,12.788
1811-11-01,4.211
1811-12-01,-0.173
1812-01-01,-5.596
1812-02-01,-0.0519999999999999
1812-03-01,4.611000000000001
1812-04-01,6.7940000000000005
1812-05-01,15.986
1812-06-01,19.622
1812-07-01,20.323
1812-08-01,19.701
1812-09-01,14.208
1812-10-01,12.01
1812-11-01,3.072
1812-12-01,-6.005
1813-01-01,-6.234
1813-02-01,0.748
1813-03-01,3.1260000000000003
1813-04-01,11.823
1813-05-01,16.684
1813-06-01,17.282
1813-07-01,19.442
1813-08-01,18.59
1813-09-01,14.48
1813-10-01,9.399
1813-11-01,4.322
1813-12-01,1.052
1814-01-01,-2.644
1814-02-01,-5.384
1814-03-01,3.746
1814-04-01,11.892
1814-05-01,12.955
1814-06-01,17.342
1814-07-01,21.267
1814-08-01,19.723
1814-09-01,12.938
1814-10-01,8.780999999999999
1814-11-01,3.701
1814-12-01,1.813
1815-01-01,-4.26
1815-02-01,1.158
1815-03-01,5.095
1815-04-01,10.347
1815-05-01,16.315
1815-06-01,19.205
1815-07-01,18.558
1815-08-01,18.651
1815-09-01,14.04
1815-10-01,10.068
1815-11-01,3.254
1815-12-01,-3.832
1816-01-01,-0.821
1816-02-01,-2.175
1816-03-01,4.043
1816-04-01,9.791
1816-05-01,14.911
1816-06-01,18.479
1816-07-01,18.84
1816-08-01,18.332
1816-09-01,14.771
1816-10-01,8.666
1816-11-01,4.175
1816-12-01,-2.715
1817-01-01,-0.0779999999999998
1817-02-01,2.874
1817-03-01,4.718
1817-04-01,5.678999999999999
1817-05-01,15.823
1817-06-01,19.939
1817-07-01,19.984
1817-08-01,19.981
1817-09-01,15.845999999999998
1817-10-01,7.272
1817-11-01,4.468999999999999
1817-12-01,-0.348
1818-01-01,-1.38
1818-02-01,0.477
1818-03-01,5.992000000000001
1818-04-01,11.702
1818-05-01,15.876
1818-06-01,18.935
1818-07-01,20.78
1818-08-01,18.951
1818-09-01,15.775
1818-10-01,9.834
1818-11-01,4.227
1818-12-01,-1.107
1819-01-01,-2.51
1819-02-01,0.812
1819-03-01,5.664
1819-04-01,10.973
1819-05-01,14.282
1819-06-01,19.296
1819-07-01,20.747
1819-08-01,19.863
1819-09-01,16.269000000000002
1819-10-01,10.265999999999998
1819-11-01,5.083
1819-12-01,-2.396
1820-01-01,-5.4830000000000005
1820-02-01,-0.3939999999999999
1820-03-01,3.232
1820-04-01,11.917
1820-05-01,17.539
1820-06-01,17.590999999999998
1820-07-01,19.479000000000006
1820-08-01,22.473000000000003
1820-09-01,14.751
1820-10-01,9.776
1820-11-01,3.743
1820-12-01,-2.263
1821-01-01,-0.2979999999999998
1821-02-01,-2.324
1821-03-01,2.738
1821-04-01,12.654000000000002
1821-05-01,16.279
1821-06-01,16.023999999999994
1821-07-01,18.637
1821-08-01,19.141
1821-09-01,16.268
1821-10-01,9.733
1821-11-01,5.67
1821-12-01,2.447
1822-01-01,-0.524
1822-02-01,1.073
1822-03-01,7.047999999999999
1822-04-01,11.706
1822-05-01,17.346
1822-06-01,20.669
1822-07-01,22.425
1822-08-01,19.99
1822-09-01,15.879
1822-10-01,12.262
1822-11-01,4.638999999999999
1822-12-01,-1.5659999999999998
1823-01-01,-7.6880000000000015
1823-02-01,0.365
1823-03-01,4.959
1823-04-01,9.423
1823-05-01,16.454
1823-06-01,19.326
1823-07-01,20.192
1823-08-01,21.028
1823-09-01,16.151
1823-10-01,11.194
1823-11-01,3.912
1823-12-01,0.6579999999999999
1824-01-01,-0.8119999999999998
1824-02-01,2.0
1824-03-01,4.813
1824-04-01,9.648
1824-05-01,15.062
1824-06-01,18.117
1824-07-01,20.487
1824-08-01,20.746
1824-09-01,17.647000000000006
1824-10-01,10.746
1824-11-01,5.224
1824-12-01,3.1710000000000003
1825-01-01,0.2690000000000001
1825-02-01,-0.569
1825-03-01,1.535
1825-04-01,10.265999999999998
1825-05-01,16.0
1825-06-01,18.644
1825-07-01,19.865
1825-08-01,19.646
1825-09-01,15.885
1825-10-01,9.164
1825-11-01,6.894
1825-12-01,3.9
1826-01-01,-6.103
1826-02-01,-1.5630000000000002
1826-03-01,4.508
1826-04-01,9.529
1826-05-01,13.867
1826-06-01,18.866
1826-07-01,22.498
1826-08-01,21.731
1826-09-01,16.445
1826-10-01,11.179
1826-11-01,4.2010000000000005
1826-12-01,1.663
1827-01-01,-1.206
1827-02-01,-4.071999999999999
1827-03-01,5.837000000000001
1827-04-01,11.697
1827-05-01,17.339000000000002
1827-06-01,20.959
1827-07-01,22.328000000000007
1827-08-01,19.907
1827-09-01,15.584
1827-10-01,11.523
1827-11-01,1.5709999999999995
1827-12-01,0.5660000000000001
1828-01-01,-4.183
1828-02-01,-2.465
1828-03-01,5.524
1828-04-01,11.882
1828-05-01,15.755
1828-06-01,19.885
1828-07-01,22.127
1828-08-01,19.08
1828-09-01,14.429
1828-10-01,8.748
1828-11-01,4.062
1828-12-01,-0.0829999999999999
1829-01-01,-4.926
1829-02-01,-4.494
1829-03-01,2.718
1829-04-01,11.379
1829-05-01,14.237
1829-06-01,17.008
1829-07-01,21.102
1829-08-01,19.024
1829-09-01,16.830000000000002
1829-10-01,7.933
1829-11-01,-0.3760000000000003
1829-12-01,-7.14
1830-01-01,-8.325
1830-02-01,-4.0950000000000015
1830-03-01,2.949
1830-04-01,11.781
1830-05-01,16.557000000000002
1830-06-01,20.496
1830-07-01,21.447000000000006
1830-08-01,21.367
1830-09-01,14.787
1830-10-01,8.168
1830-11-01,5.672000000000001
1830-12-01,1.487
1831-01-01,-4.4110000000000005
1831-02-01,-0.607
1831-03-01,4.471
1831-04-01,12.748
1831-05-01,15.612
1831-06-01,17.863
1831-07-01,21.105
1831-08-01,19.348
1831-09-01,14.17
1831-10-01,11.557
1831-11-01,3.46
1831-12-01,-0.937
1832-01-01,-2.398
1832-02-01,0.099
1832-03-01,3.681
1832-04-01,9.622
1832-05-01,14.151
1832-06-01,17.985
1832-07-01,18.644
1832-08-01,20.534
1832-09-01,13.79
1832-10-01,9.899
1832-11-01,2.282
1832-12-01,-2.8680000000000003
1833-01-01,-6.371
1833-02-01,1.998
1833-03-01,4.864
1833-04-01,9.01
1833-05-01,18.645
1833-06-01,21.247
1833-07-01,19.626
1833-08-01,17.177
1833-09-01,14.862
1833-10-01,9.112
1833-11-01,3.976
1833-12-01,2.689
1834-01-01,1.283
1834-02-01,-0.375
1834-03-01,3.338
1834-04-01,8.783
1834-05-01,19.228
1834-06-01,20.956
1834-07-01,24.133000000000006
1834-08-01,22.237
1834-09-01,18.257
1834-10-01,9.535
1834-11-01,3.948
1834-12-01,-0.212
1835-01-01,-0.7969999999999999
1835-02-01,1.794
1835-03-01,4.564
1835-04-01,8.97
1835-05-01,16.252
1835-06-01,19.396
1835-07-01,21.43
1835-08-01,19.595
1835-09-01,14.905
1835-10-01,9.205
1835-11-01,-0.8250000000000002
1835-12-01,-3.842
1836-01-01,-4.43
1836-02-01,0.207
1836-03-01,8.868
1836-04-01,10.949000000000002
1836-05-01,13.208
1836-06-01,19.481
1836-07-01,19.954
1836-08-01,19.407
1836-09-01,15.588
1836-10-01,12.075
1836-11-01,2.574
1836-12-01,1.815
1837-01-01,-2.441
1837-02-01,-2.35
1837-03-01,2.018
1837-04-01,9.919
1837-05-01,14.095
1837-06-01,17.840999999999994
1837-07-01,18.487
1837-08-01,21.23
1837-09-01,14.138
1837-10-01,9.083
1837-11-01,3.975
1837-12-01,-2.784
1838-01-01,-8.72
1838-02-01,-3.756
1838-03-01,3.864
1838-04-01,8.482000000000001
1838-05-01,15.954
1838-06-01,18.44
1838-07-01,19.305
1838-08-01,17.903
1838-09-01,16.936
1838-10-01,7.741999999999999
1838-11-01,3.766
1838-12-01,-1.988
1839-01-01,-3.172
1839-02-01,-0.606
1839-03-01,0.6539999999999999
1839-04-01,6.811
1839-05-01,15.298
1839-06-01,20.852
1839-07-01,21.815
1839-08-01,19.648
1839-09-01,17.117
1839-10-01,11.032
1839-11-01,6.007000000000001
1839-12-01,-1.257
1840-01-01,-3.325
1840-02-01,-1.289
1840-03-01,-0.2739999999999999
1840-04-01,9.049
1840-05-01,14.359000000000002
1840-06-01,18.334
1840-07-01,20.633000000000006
1840-08-01,18.765
1840-09-01,16.631
1840-10-01,7.218
1840-11-01,5.975
1840-12-01,-7.337000000000001
1841-01-01,-2.833
1841-02-01,-5.289999999999999
1841-03-01,4.144
1841-04-01,11.997
1841-05-01,18.535
1841-06-01,19.634
1841-07-01,21.497
1841-08-01,20.587
1841-09-01,16.496000000000002
1841-10-01,12.388
1841-11-01,4.611000000000001
1841-12-01,1.995
1842-01-01,-5.198
1842-02-01,-3.837
1842-03-01,4.305
1842-04-01,8.121
1842-05-01,15.875
1842-06-01,18.775
1842-07-01,20.382
1842-08-01,21.766
1842-09-01,15.765999999999998
1842-10-01,7.459999999999999
1842-11-01,2.282
1842-12-01,1.1909999999999998
1843-01-01,-0.371
1843-02-01,5.202999999999999
1843-03-01,2.9210000000000003
1843-04-01,10.233
1843-05-01,13.720999999999998
1843-06-01,17.772000000000002
1843-07-01,19.913
1843-08-01,19.921
1843-09-01,14.007
1843-10-01,9.678
1843-11-01,3.326
1843-12-01,2.3760000000000003
1844-01-01,-3.513
1844-02-01,-1.411
1844-03-01,2.329
1844-04-01,9.629
1844-05-01,15.977
1844-06-01,18.842
1844-07-01,18.81
1844-08-01,18.314
1844-09-01,15.858
1844-10-01,10.847
1844-11-01,5.317
1844-12-01,-4.226999999999999
1845-01-01,-0.1059999999999998
1845-02-01,-5.1690000000000005
1845-03-01,-0.8909999999999999
1845-04-01,10.659
1845-05-01,14.164
1845-06-01,20.261
1845-07-01,21.538
1845-08-01,18.643
1845-09-01,14.579
1845-10-01,10.635
1845-11-01,5.755
1845-12-01,1.291
1846-01-01,-0.843
1846-02-01,1.264
1846-03-01,7.2970000000000015
1846-04-01,11.831
1846-05-01,15.686
1846-06-01,19.47
1846-07-01,22.283
1846-08-01,22.123
1846-09-01,16.295
1846-10-01,13.103
1846-11-01,2.07
1846-12-01,-1.9070000000000005
1847-01-01,-5.3100000000000005
1847-02-01,-1.456
1847-03-01,2.6260000000000003
1847-04-01,9.722
1847-05-01,17.663
1847-06-01,17.008
1847-07-01,20.55
1847-08-01,21.414
1847-09-01,14.021
